id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
85709,True,Tehran,Monday 03PM,"گوشی سالمه فقط سوکت هنذفریش ایراد داره که ٦٠ تومن هزینشه رنگ دوره قابش رفته
قیمت سالمش الان$NUMقیمت و خوب گذاشتم
کارتن+شارژر+هنذفری",2,NA,mobile,430000,گوشی s5,NA,NA
85742,True,Shiraz,Thursday 06AM,صفحه۴.۵اینچ حافضه۴گیگ چهارهسته ای با سرعت بالا بدون خطو خش سفید رنگ یه روز هم مهلت تست میدم فقط تماس بگیرید,2,NA,mobile,190000,گلکسیace3درحد پلمپ عالی,NA,NA
85800,True,Tehran,Tuesday 11AM,سلام .گوشی سامسونگ s5 تک سیم سری اول هستش ..گوشی از همه نظر سالم و بدون تعمیر میباشد ..دوربین ١٦ مگا...رم ١٦ گیگ...کیفیت تصویر عالی ..با لوازم کامل ..حسگر اسرانگشت ...گوشی هیح مشکلی نداره ..فقط دور گوشی خوردگی داره ک تو سامسونگ عادیه..قیمت رو عالی گذاشتم ..الان با این قیمت j5 میتونید بخرین ..فروش و معاوضه...معاوضه با ...s5.٢سیم فورجی..not4...s6...اگر پیشنهادی دیگه داشتین برام اس یا در تلگرام درخدمتتون هستم..کسی تماس نگیره لطفا،،،باتشکر از برنامه خوب دیوار,2,NA,mobile,650000,سامسونگ S5 تک سیم,NA,NA
85809,True,Tehran,Monday 12PM,گوشی در حد آکبند . تعمیر نشده . بالای صفحه یه لک دارد داخل عکس آخر هستش,4,NA,mobile,1350000,samsung galaxy note 5 32gb dous,NA,NA
85883,True,Tehran,Saturday 02PM,سالم،لوازم فابریک دارد،4جی ساپورت میکند،معاوضه با گوشی دیگر ندارم، فقط 2تا بالایه صفحه ترک خوردگی کوچک دارد برا همین قیمت پایین گذاشتم،مناسب مصرف کننده، 400ت,2,NA,mobile,400000,Z ultra,NA,NA
85949,True,Tehran,Sunday 01PM,سامسونگ.j5.باگارانتی.درحدنو.فول..فورجی.بسیار.سالم.بدون.خط.وخش..,1,NA,mobile,550000,سامسونگ.j5.باگارانتی..,NA,NA
86072,True,Mashhad,Sunday 11AM,سالم وتمیز به همراه گارد.   پیام درخدمتم,0,NA,mobile,210000,الجی پرادا لوکس,NA,NA
86085,True,Mashhad,Saturday 04AM,10روزکارکرده باگارانتی تک تیم فن .تا2018گارانتی داره.بایک گارد.اگه خرئدارواقعی باشین کمترمیدم.,3,NA,mobile,920000,گوشی هواویp8درحدنو,NA,NA
86132,True,Isfahan,Wednesday 09AM,گوشی سالم و تمیز هست کیفیت دوربین عالی دوربین جلوش فلش داره 4Gساپورت میکنه دو سیم کارته کیفیت صدا عالی همراه با گلس ضدضربه و قاب برای خریدار,0,NA,mobile,600000,سامسونگ J7 گلد,NA,NA
86136,True,Tehran,Saturday 05PM,"گوشی ۶۴ گیگ.کاملا سالم .مشکی.لوازم کامل و آکبند.
گوشی تمیز .کمی زدگی داره.تک سیم کارت
تعویض ندارم باهیچ چیزی.به پیامک اصلا جواب نمیدم",1,NA,mobile,1100000,گوشی galaxy S6 .مشکی ۶۴ گیگ,NA,NA
86305,False,Tehran,Saturday 05AM,در حد نو دارای شارژر اصل و هنزفیری اورجینال,4,NA,web,1600000,"آیفون 64,6 گیگ",NA,NA
86321,True,Karaj,Thursday 09AM,سلام ..گوشی عالی با قاب و گلس باطری تازه تعویض شده۷۵ت اصلی انداختم ...در یک کلام گوشی نو نو ...زیاد استفاده نشده ..قابل معاوضه با گوشی  150 ت هواوی ..فقط فقط ...الباقی نقدا دریافت میشود .. .,4,NA,mobile,450000,اچ تی سی دیزایر ۸۱۶,NA,NA
86393,True,Karaj,Tuesday 05PM,"دوعدد گوشی سالم که در عکس مشخصه
الان با این قیمت اوراقیشم نمیدن
فاکتورم میدم که خیالتون راحت باشه
با تشکر از دیوار",2,NA,mobile,50000,گوشی موبایل سالم,NA,NA
86591,False,Mashhad,Friday 10AM,گوشی سالم خاطر جمع ٢٤ ساعت میدم تست و ٤تا گارد روش میدم که فقط ١٨٠تومن هزینه ایناییه,0,NA,mobile,2500000,iphone6plus 128g,NA,NA
86595,False,Qom,Tuesday 04AM,گوشی بسیار تمیز و سالم بدون هیچ مشکلی فقط چون مدل بالا میخوام بخرم دارم میفروشم از اولم دست خودم بوده یه قاب شب تاب هم تازه گرفتم که اونم روشه کیفیت دوربین عالی و بدون کوچکترین خط و خشی در صفحه گوشی باتشکر از دیوار,2,NA,web,550000,گوشی Galexy e5,NA,NA
87054,True,Isfahan,Monday 08AM,"سبز رنگ
بدون خط و خش
به همراه گارد سبز
J/A
لوازم کامل
هندزفری آک
لطفا پیام  بدید",1,NA,mobile,-1,iphone 5c green,NA,NA
87076,True,Shiraz,Friday 01AM,"گوشی نوکیا N70 اصلی سالم همراه با شارزر
فقط چن جای قاب شکستگی داره
لطفا برای خرید اس بدید ممنون
اگهی تکراری نیست ممنون از سایت دیوار",2,NA,web,50000,گوشی نوکیا N70,NA,NA
87479,True,Mashhad,Wednesday 01PM,"گوشی ایفون 32GB 5s
رنگ گلد
بسیار تمیز
بدون خش و نقطه",1,NA,web,1050000,iphone 5s  32GB  Gold,NA,NA
87686,True,Mashhad,Sunday 05AM,تمیز سالم بالوازم جانبی  وقاب.. مینی2. اندروید.. لمسی.. بدون تعمیرشدگی.. چون همه قطعاتش سالمه,2,NA,mobile,195000,گوشی سامسونگ,NA,NA
87713,True,Qom,Sunday 06AM,"سونی z تک سیم

سونی زد فورجی

سفید
تمیز
اندروید5 قابل ارتقا به 6
فورجی
تک سیم
موندگاری عالی باطری
پیامک جواب نمیدم فقط تماس تلفنی",1,NA,mobile,330000,سونی z فورجی,NA,NA
87759,False,Isfahan,Wednesday 07PM,بدون هیچ خطو خشی عالی با کارتونو همه چی معاوضه هم ندارم ممنون,2,NA,mobile,1650000,گوشی16گیگ ایفون 6,NA,NA
87797,False,Tehran,Thursday 03PM,فوق العاده تمیز و فابریک.کلکسیونی عالی.قیمت عالی فقط تماس.,1,NA,mobile,250000,.p1اکازیون,NA,NA
87916,True,Kermanshah,Wednesday 09AM,"سلام گوشی هوآوی پی ۸ دارم دو یا سه ماه میشه خریدم.بدون حتی یه نقطه خط و خش و بدون هیچگونه مشکل 
گوشی با آک مو نمیزنه
معاوضه با آیفون 5sفقط
با سامسونگ معاوضه ندارم
قصدم فروش نیست فقط معاوضه
گوشیت هم سالم باشه 
ممنون",0,NA,mobile,950000,معاوضه p8 با آیفون 5s,NA,NA
88381,True,Shiraz,Sunday 02AM,استار پلاس تمیز قیمت مقطوع,1,NA,mobile,140000,سامسونگ گلکسی,NA,NA
88396,True,Mashhad,Tuesday 09AM,"آیفون ٦ 
رنگ گلد
١٦ گیگ
سفارش آمریکا LLA
بسیار تمیز و در حد نو
با لوازم کامل و اصلى
معاوضه ندارم فقط فروش",3,NA,mobile,1480000,آیفون 6 16Gb ، در حد آکبند,NA,NA
88430,True,Tehran,Monday 07AM,"گوشی بدون کوچکترین خط خش.
تمیز سالم...
گوشی فوق العاده ایه پرچمدار حال حاضر سامسونگ.
جعبه و لوازم کامل داره.
فقط خریدار تماس بگیره.
باتشکر",0,NA,mobile,2100000,galaxy s7 edge,NA,NA
88520,True,Shiraz,Thursday 03AM,گوشی بسیار تمیز.دو سیم کارت.۳g.مدل ۲۰۱۵.گلس نو نو.اندروید ۶,1,NA,mobile,570000,سامسونگ a5,NA,NA
88684,True,Karaj,Friday 05AM,گوشی نوکیا فنلاند 5روز خرید مقطوع,1,NA,mobile,160000,گوشی نوکیا,NA,NA
88973,True,Mashhad,Saturday 11AM,اک اک گوشی بدون نقطه پشت و روی گلس با دو عدد گارد گارانتی ای بی سی لوازم پلمپ فقط نقد یا معاوضه با گوشی از این بالاتر و با گوشی برند دیگ معاوضه ندارم لطفا پیام ندین جواب نمیدم فقط سامسونگ,5,NA,mobile,1130000,ای هفت ۲۰۱۶سفید ۱۰روز کار,NA,NA
89079,True,Tabriz,Tuesday 08AM,تیتانیوم سیلور . تک سیم . ۳۲ گیگ . بدون مشکل فقط یه زدگی پشت قاب گوشی هس که به اون خاطیر قیمت رو پایین زدم خریدار واقعی از طریق تلگرام تماس بگیره با گوشی دو سیم هم رده معاوضه هم میکنم مرسی,3,NA,mobile,1300000,نوت ۵,NA,NA
89182,True,Tabriz,Monday 10AM,"فروش گوشی اوراقی سامسونگ s4 -صفحه نمایش ضربه خورده و نمایش نمی دهد و وای فای هم فکر کنم ایراد دارد.

خریدار واقعی تماس بگیرد یا از طریق تلگرام پیام بدهد.

مسیر :گلکار",3,NA,web,200000,گوشی اوراقی سامسونگ s4,NA,NA
89426,True,Karaj,Monday 03PM,معاوضه ندارم,2,NA,mobile,340000,سامسونگ J1 2016,NA,NA
89478,False,Tehran,Thursday 06AM,"گوشی سه ماه کارکرده 
LLA امریکا هست
فوق العاده تمیز 
خشگیر کلیرکوت روش هست که360 درجه گوشیو حفاظت میکنه تو عکس هم معلومه که بغل های گوشی خشگیره 
پشتش یکم باد افتاده که بخاطر اینکه وقت نداشتم نرسیدم تعویض کنم 
 اسم خشگیرو بزنید تو اینترنت میاره که واقعا خوبه گارانتی مادام العمر داره خشگیرش به صورت رایگان  
یه 5 تاهم قاب هست که رایگان اونارو تحویل میدم 
عکس های بیشترهم خواستید تلگرام درخدمتتونم",4,NA,mobile,2000000,گوشی ایفون 6s 64gig silver gerew,NA,NA
89498,False,Tehran,Tuesday 10PM,نوکیا 8800 لیمیتد ادیشن 700 از 2000 خودم 3600 خریدم بسیار ناب و کم یاب پای شارژ جعبه و هنس فری موجوده,3,NA,mobile,2800000,نوکیا 8800,NA,NA
89645,True,Tehran,Sunday 06AM,"گوشی مشکل انتن دهی دارد 
بدون ضربه و خط و خش با لوازم کامل قیمت$NUM",3,NA,mobile,500000,اپل ٦ مشکی گری 64,NA,NA
89653,False,Shiraz,Sunday 05AM,ایفون 6 64 گیگ کاملا نو گوشی سالم فاقد تعمییر,0,NA,web,1550000,ایفون 6 64 گیگ خیلی تمیز,NA,NA
89681,False,Tabriz,Tuesday 07PM,فقط یک ماه کار کرده صفره صفره صفر ....تضمینی,0,NA,mobile,1900000,گوشی آیفون ۶ اس صفر,NA,NA
89784,True,Tehran,Sunday 12PM,موبایل سونی Z5سالم در حد نو بدون خط و خش و ضربه خوردگی با تمامی لوازم و جعبه خریدو قاب ای فیس تخفیفم میدم دلیل فروشم خرید ایفون 6هستش,2,NA,mobile,1000000,موبایل سونی سریz5,NA,NA
89818,True,Tehran,Monday 02PM,"سلام در حد پلمپ خريدار واقعي ب تماس بگيره
گارشناس دلال تمتس نگيره جواب نميدم
محترمانه اگر خريدار واقعي هست بنده در خدمتشم 
اين  فول پك هست و قدرتمندترين جي٥ با رم ٤ حافظه٣٢  اسپندراگون٨٢٠  ممنون كه وقت گذاشتين",2,NA,mobile,1700000,الجیG5فول پک مشکی درحد,NA,NA
90008,True,Tehran,Friday 08AM,جدید ترین گوشی هوایی honor 8رنگ اسپایرین بلو زیباترین وکمیاب ترین رنگشه دوسیم کارت فورجی رم خور دوربین دوگانه با فوکوس لیزری ریموت کنترل گوشی دارای 32گیگ حافظه داخلی میباشدبا4گیگ رم امتیاز انتوتو بالای نود هزارکه ازاس6وnote5 خیلی قوی تره به همراه قابو گلس و گارانتی اینتر نشنال دلیل فروشم اینکه با اندروید نمی تونم کار کنم فقط و فقط با اپل معاوضه می شود برای فروش هم یه تخفیف به خریدار میدم مرسی فقط اس,4,NA,mobile,1350000,جدید ترین گوشی هوایی honor 8,NA,NA
90084,False,Mashhad,Tuesday 12PM,"سلام گوشی جی700تمیزوسالم شارژباطری عالی باضمانت راضی نبودین گوشی رو بیارین پس بدین,موفق باشید",0,NA,mobile,350000,جی700عالی,NA,NA
90166,True,Tehran,Monday 07PM,مشکی،سالم بدون ایراد ،در حد نو باجعبه ولوازم,2,NA,mobile,780000,گوشی ال جی g4,NA,NA
90210,True,Tehran,Saturday 06AM,"نو نو دیروز خریدم فقط ٩٠ تومن اسکیرین گارد انداختم
فروش به علت تغییر رنگ
معاوضه فقط و فقط با مشکی مات",0,NA,mobile,3200000,ایفون$NUMگیگ جت بلک,NA,NA
90386,True,Isfahan,Monday 12PM,سلام گوشی دوسیم کارت اس 6 رنگ سورمه ای 64gig  گوشی تمیز هیچ مشکلی هم نداره فقط رو صفحش حالت شکستگی داره لوازمش کامل فقط فروش معاوضه ندارم فقط نقد توضیحات کامل خاهشا بیجهت پیام ندید با تشکر,1,NA,mobile,1100000,گوشی اس 6 دوسیم 64gig,NA,NA
90465,True,Tehran,Sunday 04PM,گوشی سالم تضمینی هم فنی هم باتری و کارایی شارژر کارتن هدست ممنون ازدیوار,4,NA,mobile,160000,Xperia mini,NA,NA
90541,False,Shiraz,Saturday 06PM,گوشی سالمه..تخفیفم داره...لطفا فقط زنگ بزنید.نه اس ام اس نه پیام تو وات یا تلگرام اصلا جواب داده نمیشه...فقط زنگ,2,NA,mobile,300000,گوشی A7طرح هستش,NA,NA
90612,True,Tehran,Wednesday 02AM,نوکیا لومیا ۹۳۰ مشکی تک سیم معاوضه با گوشی فقط پیام بدید,0,NA,mobile,650000,نوکیا لومیا ۹۳۰ تک سیم,NA,NA
90642,True,Tabriz,Friday 02PM,موبایل صفر فوري,2,NA,mobile,2100000,Iphone 6S PluS Roz GOLD 16G,NA,NA
90718,True,Tehran,Saturday 08AM,٣٢.مات.بدون خط وخش.فقط تماس,0,NA,mobile,2450000,Iphone 7,NA,NA
90726,True,Ahvaz,Monday 05AM,"با سلام گوشی تمیزه  و سفارش المان 
گوشی 4g هست و شرطی میدمش رنگشم مشکیه.
..یاحق..",0,NA,mobile,750000,نوت۳ 4g.,NA,NA
90736,True,Karaj,Monday 11AM,"با سلام گوشی 4 جی ساپورت میباشد درحد بدون ضربه تا حالا تعمیر نشده بشرط اینکه هرجا خواستید نشون بدید.گوشیو درب منزلم یا محل کارم تحویل میدم با مهلت تست.
معاوضه ندارم لطفا فقط تماس بگیرید
یاعلی",2,NA,mobile,1000000,نوت4 4جی ساپورت درحد.بشرط,NA,NA
